GapLength,Station,GapID,Date,TrueValue,PredictedValue
90,bamnidhi,2,1992-11-08,100.0,19.938800000000004
90,bamnidhi,2,1992-11-09,97.92,19.531180000000003
90,bamnidhi,2,1992-11-10,100.0,19.492479999999997
90,bamnidhi,2,1992-11-11,96.7,19.308680000000003
90,bamnidhi,2,1992-11-12,89.45,89.45
90,bamnidhi,3,1992-12-06,125.0,18.396780000000007
90,bamnidhi,3,1992-12-07,151.9,20.050560000000008
90,bamnidhi,3,1992-12-08,140.9,19.56811
90,bamnidhi,3,1992-12-09,162.4,16.543550000000007
90,bamnidhi,3,1992-12-10,157.3,16.922200000000007
90,bamnidhi,3,1992-12-11,154.6,16.83359
90,bamnidhi,3,1992-12-12,162.1,17.624789999999997
90,bamnidhi,3,1992-12-13,140.0,17.554730000000003
90,bamnidhi,3,1992-12-14,163.9,18.670030000000008
90,bamnidhi,3,1992-12-15,157.0,18.484290000000005
90,bamnidhi,3,1992-12-16,189.0,18.070880000000002
90,bamnidhi,3,1992-12-17,168.1,18.97881
90,bamnidhi,3,1992-12-18,184.6,22.253950000000003
90,bamnidhi,3,1992-12-19,169.6,24.72742000000001
90,bamnidhi,3,1992-12-20,130.0,23.45897
90,bamnidhi,3,1992-12-21,158.7,19.8398
90,bamnidhi,3,1992-12-22,148.0,20.782369999999997
90,bamnidhi,3,1992-12-23,166.5,22.663179999999997
90,bamnidhi,3,1992-12-24,179.6,20.688290000000006
90,bamnidhi,3,1992-12-25,165.0,21.317230000000006
90,bamnidhi,3,1992-12-26,159.9,21.006410000000006
90,bamnidhi,3,1992-12-27,135.0,21.352150000000005
90,bamnidhi,3,1992-12-28,145.1,22.98803999999999
90,bamnidhi,3,1992-12-29,132.0,19.590290000000007
90,bamnidhi,3,1992-12-30,131.8,16.603040000000007
90,bamnidhi,3,1992-12-31,123.9,18.405620000000006
90,bamnidhi,3,1993-01-01,143.2,15.966920000000002
90,bamnidhi,3,1993-01-02,129.5,16.093920000000004
90,bamnidhi,3,1993-01-03,115.0,15.560370000000004
90,bamnidhi,3,1993-01-04,139.3,15.659370000000008
90,bamnidhi,3,1993-01-05,118.0,16.797840000000004
90,bamnidhi,3,1993-01-06,160.3,16.87520000000001
90,bamnidhi,3,1993-01-07,106.4,13.94146
90,bamnidhi,3,1993-01-08,106.9,15.846500000000008
90,bamnidhi,3,1993-01-09,173.1,19.290100000000006
90,bamnidhi,3,1993-01-10,130.0,18.88820000000001
90,bamnidhi,3,1993-01-11,175.8,21.076450000000005
90,bamnidhi,3,1993-01-12,165.5,15.695100000000004
90,bamnidhi,3,1993-01-13,151.1,20.47715
90,bamnidhi,3,1993-01-14,58.15,19.221400000000003
90,bamnidhi,3,1993-01-15,69.86,13.095100000000002
90,bamnidhi,3,1993-01-16,54.34,14.418899999999999
90,bamnidhi,3,1993-01-17,50.0,14.292060000000001
90,bamnidhi,3,1993-01-18,65.77,13.819930000000005
90,bamnidhi,3,1993-01-19,59.78,13.522030000000003
90,bamnidhi,3,1993-01-20,47.39,13.49866
90,bamnidhi,3,1993-01-21,64.21,13.479420000000003
90,bamnidhi,3,1993-01-22,39.16,16.23269
90,bamnidhi,3,1993-01-23,60.63,16.190620000000003
90,bamnidhi,3,1993-01-24,56.0,16.22936
90,bamnidhi,3,1993-01-25,63.46,14.501950000000004
90,bamnidhi,3,1993-01-26,57.0,14.680260000000006
90,bamnidhi,3,1993-01-27,49.5,13.225500000000004
90,bamnidhi,3,1993-01-28,31.8,11.909650000000005
90,bamnidhi,3,1993-01-29,57.6,12.93121
90,bamnidhi,3,1993-01-30,37.6,13.244369999999998
90,bamnidhi,3,1993-01-31,48.0,12.562150000000004
90,bamnidhi,3,1993-02-01,35.98,13.5989
90,bamnidhi,3,1993-02-02,58.64,13.316530000000002
90,bamnidhi,3,1993-02-03,56.96,12.993470000000002
90,bamnidhi,3,1993-02-04,44.62,12.836360000000003
90,bamnidhi,3,1993-02-05,32.29,12.280370000000003
90,bamnidhi,3,1993-02-06,44.6,13.16346
90,bamnidhi,3,1993-02-07,42.0,13.698709999999998
90,bamnidhi,3,1993-02-08,42.47,13.92442
90,bamnidhi,3,1993-02-09,45.07,13.85766
90,bamnidhi,3,1993-02-10,52.66,14.421560000000001
90,bamnidhi,3,1993-02-11,48.01,13.59586
90,bamnidhi,3,1993-02-12,66.93,13.30057
90,bamnidhi,3,1993-02-13,22.54,10.610960000000002
90,bamnidhi,3,1993-02-14,11.0,10.879259999999999
90,bamnidhi,3,1993-02-15,23.11,9.367439999999998
90,bamnidhi,3,1993-02-16,24.45,9.857839999999998
90,bamnidhi,3,1993-02-17,21.09,9.81364
90,bamnidhi,3,1993-02-18,25.33,10.04786
90,bamnidhi,3,1993-02-19,18.23,11.39719
90,bamnidhi,3,1993-02-20,18.17,10.607120000000004
90,bamnidhi,3,1993-02-21,18.0,10.093020000000003
90,bamnidhi,3,1993-02-22,18.1,9.726150000000006
90,bamnidhi,3,1993-02-23,18.12,9.499670000000007
90,bamnidhi,3,1993-02-24,20.15,10.061540000000006
90,bamnidhi,3,1993-02-25,14.65,10.634930000000006
90,bamnidhi,3,1993-02-26,12.94,9.796530000000006
90,bamnidhi,3,1993-02-27,12.69,9.200530000000004
90,bamnidhi,3,1993-02-28,12.5,7.586170000000003
90,bamnidhi,3,1993-03-01,20.81,8.432640000000003
90,bamnidhi,3,1993-03-02,20.68,10.160020000000005
90,bamnidhi,3,1993-03-03,18.79,10.152550000000003
90,bamnidhi,3,1993-03-04,14.79,10.232550000000002
90,bamnidhi,3,1993-03-05,16.5,10.534150000000002
90,bamnidhi,3,1993-03-06,15.15,15.15
